NR_TURNO,DS_ELEICAO,DT_ELEICAO,SG_UF,codigo_tse,NM_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,sequencial,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000688365,25000,ÁTILA ALEXANDRE NUNES PEREIRA,ÁTILA A NUNES,25,DEM,Democratas,SUPLENTE,439
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000688327,25500,CESAR EPITACIO MAIA,CESAR MAIA,25,DEM,Democratas,ELEITO POR QP,1314
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000688327,25500,CESAR EPITACIO MAIA,CESAR MAIA,25,DEM,Democratas,ELEITO POR QP,1213
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000688348,25124,JORGE LUIS VIEIRA MARTINS,JORGE PRETO,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000688348,25124,JORGE LUIS VIEIRA MARTINS,JORGE PRETO,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190001273890,25022,JAQUELINE GERMANA DA SILVA MOURÃO,JAQUELINE MOURÃO,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000688377,25101,ROBSON FERREIRA DE CARVALHO,ROBSON DE CARVALHO,25,DEM,Democratas,SUPLENTE,20
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000688387,25678,MANOEL GILBERTO DA SILVA,MANOEL GILBERTO CAÇULINHA,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000688311,25544,RENICE ROCHA DOS SANTOS,RENICE ROCHA,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000688326,25333,RENATO DE ALMEIDA LOPES,RENATINHO,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000688319,25520,ELIANE PEREIRA DE SOUZA,ELYANE SOUZA,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000688347,25007,NICOLLE CALHEIROS CAHET,NICOLLE CALHEIROS,25,DEM,Democratas,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000688330,25100,THIAGO KWIATKOWSKI RIBEIRO,THIAGO K RIBEIRO,25,DEM,Democratas,ELEITO POR QP,287
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000688317,25334,DENAIDE ALVES DA FONSECA,TIA PRETINHA,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000688356,25555,CÉLIO CÉSAR LUPPARELLI FARIA,PROF CÉLIO LUPPARELLI,25,DEM,Democratas,SUPLENTE,20
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000688362,25888,MARCOS MARTINS DE CASTRO,KITO DA CRECHE,25,DEM,Democratas,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000688351,25625,DEISE DA SILVA MENEZES,DEISE MENEZES,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190000688373,25145,CARLOS BAPTISTA COSTA JUNIOR,CARLINHOS GIGANTE,25,DEM,Democratas,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000688338,25777,DAVID MUNIZ DINIZ,DAVID MUNIZ,25,DEM,Democratas,SUPLENTE,8
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000688368,25005,ANA PAULA GOLDBACH,ANA PAULA GOLDBACH,25,DEM,Democratas,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000688346,25006,NOEMI SOARES DA ROCHA BARRETO,NOEMI ROCHA,25,DEM,Democratas,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000688365,25000,ÁTILA ALEXANDRE NUNES PEREIRA,ÁTILA A NUNES,25,DEM,Democratas,SUPLENTE,275
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000961076,17117,CARLOS ROBERTO DOS SANTOS,CARLINHOS PRO MENOR,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000961113,17448,MARIANA BOYNARD VIEGAS,MARIANA BOYNARD,17,PSL,Partido Social Liberal,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000961085,17001,FRANKLIN JORGE SANTOS,FRANKLIN,17,PSL,Partido Social Liberal,SUPLENTE,18
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000961115,17789,SABRINA CAMPOS DA CUNHA,SABRINA CAMPOS,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961094,17018,SERGIO RICARDO FERREIRA,COMANDANTE SÉRGIO,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000961084,17002,ANA PAULA DA SILVA CHRISTOVÃO,ANA PAULA ANDRADE,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000961076,17117,CARLOS ROBERTO DOS SANTOS,CARLINHOS PRO MENOR,17,PSL,Partido Social Liberal,SUPLENTE,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,176,Vereador,190000961106,17207,CARLOS HENRIQUE DE OLIVEIRA IVANTES,DR HENRIQUE IVANTES,17,PSL,Partido Social Liberal,SUPLENTE,8
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000961151,17101,ANA MARIA PEREIRA DA SILVA,ANA COPEIRA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000961079,17328,WILLIAM SILVA DO NASCIMENTO,WILLIAM NASCIMENTO,17,PSL,Partido Social Liberal,SUPLENTE,21
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961151,17101,ANA MARIA PEREIRA DA SILVA,ANA COPEIRA,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000961074,17022,SANDRA MARIA DE LIMA,SANDRA LIMA,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961144,17666,SAFE SATTAM JUNIOR,SAFE SATTAM,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000961098,17700,MAGNELSON FERREIRA DE SOUZA,DR MAGNELSON,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000961087,17222,LUCIANE SANTIAGO AZEVEDO ROQUE SELES,LUCIANE SANTIAGO,17,PSL,Partido Social Liberal,SUPLENTE,15
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000961134,17019,ELVIRA JESUS NOBREGA DUQUE,BIA DUQUE,17,PSL,Partido Social Liberal,SUPLENTE,17
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000961085,17001,FRANKLIN JORGE SANTOS,FRANKLIN,17,PSL,Partido Social Liberal,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000961090,17566,MICHEL DOS SANTOS CARMONA FERREIRA,MICHEL CARMONA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000961143,17777,ROGERIO MARTINS PIRES DE AMORIM,ROGÉRIO AMORIM,17,PSL,Partido Social Liberal,ELEITO POR QP,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000961094,17018,SERGIO RICARDO FERREIRA,COMANDANTE SÉRGIO,17,PSL,Partido Social Liberal,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000961113,17448,MARIANA BOYNARD VIEGAS,MARIANA BOYNARD,17,PSL,Partido Social Liberal,SUPLENTE,89
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000961128,17193,JOÃO BATISTA BARRETO FILHO,BARRETO BOMBEIRO,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,9,Vereador,190000961094,17018,SERGIO RICARDO FERREIRA,COMANDANTE SÉRGIO,17,PSL,Partido Social Liberal,SUPLENTE,66
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000961127,17762,FLAVIO DA CONCEIÇÃO PEREIRA,ST FLAVIO LOGAN,17,PSL,Partido Social Liberal,SUPLENTE,8
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000961110,17888,GLORIA JEAN GOMES DE OLIVEIRA,GLORIA JEAN,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000961148,17456,ALEXANDRE RODRIGO XAVIER BERRETA,CHININHA,17,PSL,Partido Social Liberal,SUPLENTE,14
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000961098,17700,MAGNELSON FERREIRA DE SOUZA,DR MAGNELSON,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000961104,17000,ARTHUR DA SILVA CORREA,ARTHUR CORREA,17,PSL,Partido Social Liberal,SUPLENTE,57
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961122,17071,CAETANO DE SOUZA CONSTANTINO,PRETINHO DA FÉ,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000961101,17810,SUZANA JUSTINO SANTA ROSA,SUZANA ROSA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000961140,17245,ERNESTO JOSE DE AZEVEDO BARRETO,ERNESTO BARRETO,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000961120,17012,ANDRE DE OLIVEIRA ROZENDO,ANDRE ROZENDO,17,PSL,Partido Social Liberal,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000961120,17012,ANDRE DE OLIVEIRA ROZENDO,ANDRE ROZENDO,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000961094,17018,SERGIO RICARDO FERREIRA,COMANDANTE SÉRGIO,17,PSL,Partido Social Liberal,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000961139,17120,CRISTIANO ACCIOLI DE SOUZA MAGALHÃES,SARGENTO ACCIOLI,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000961128,17193,JOÃO BATISTA BARRETO FILHO,BARRETO BOMBEIRO,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000961143,17777,ROGERIO MARTINS PIRES DE AMORIM,ROGÉRIO AMORIM,17,PSL,Partido Social Liberal,ELEITO POR QP,183
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000961141,17757,LUIS CARLOS RODRIGUES LUCENA,LUIZ LUCENA,17,PSL,Partido Social Liberal,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190000961091,17100,MOISES DO NASCIMENTO ELKAIN,MOISES ELKAIN,17,PSL,Partido Social Liberal,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000961105,17040,AUGUSTO ANTONIO DOS SANTOS,GUGU QUARENTA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000961128,17193,JOÃO BATISTA BARRETO FILHO,BARRETO BOMBEIRO,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000961075,17333,LEONARDO SEABRA HUDSON LEITE,LÉO SEABRA,17,PSL,Partido Social Liberal,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000961116,17556,GRECO ANDERSON BEDIN,PRF BEDIN,17,PSL,Partido Social Liberal,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000961121,17557,BIANCA MARINHO FLEGNER,BIANCA FLEGNER,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000961093,17190,NILTON DA SILVA PEREIRA,TEN NILTON DA SILVA,17,PSL,Partido Social Liberal,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000961079,17328,WILLIAM SILVA DO NASCIMENTO,WILLIAM NASCIMENTO,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190001264160,25444,CARLOS EDUARDO FERNANDES,CADU FERNANDES,25,DEM,Democratas,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000688379,25200,JOSÉ EMANOEL ALVES RANGEL,EMANOEL RANGEL,25,DEM,Democratas,SUPLENTE,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,216,Vereador,190001263379,25111,GUILHERME CARLOS DE ANDRADE,GUILHERME ANDRADE,25,DEM,Democratas,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000688377,25101,ROBSON FERREIRA DE CARVALHO,ROBSON DE CARVALHO,25,DEM,Democratas,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000688351,25625,DEISE DA SILVA MENEZES,DEISE MENEZES,25,DEM,Democratas,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,185,Vereador,190000688383,25505,FELIPE DE SOUZA ZANINI,FELIPE ZANINI,25,DEM,Democratas,SUPLENTE,15
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000688326,25333,RENATO DE ALMEIDA LOPES,RENATINHO,25,DEM,Democratas,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000688342,25432,FERNANDA CUBIACO MOURA,FERNANDA CUBIACO,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000688342,25432,FERNANDA CUBIACO MOURA,FERNANDA CUBIACO,25,DEM,Democratas,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000688351,25625,DEISE DA SILVA MENEZES,DEISE MENEZES,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000688384,25252,JOÃO VICTOR ALVES DOS SANTOS,VICTOR SANTOS,25,DEM,Democratas,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000688346,25006,NOEMI SOARES DA ROCHA BARRETO,NOEMI ROCHA,25,DEM,Democratas,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000688358,25277,CLAUDIO BARBOSA CASSETTI,CASSETTI,25,DEM,Democratas,SUPLENTE,10
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000688334,25020,RUBEM BARBOSA NETO,RUBINHO,25,DEM,Democratas,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000688360,25001,MARIA LAURA MONTEZA DE SOUZA CARNEIRO,LAURA CARNEIRO,25,DEM,Democratas,ELEITO POR MÉDIA,266
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190001264160,25444,CARLOS EDUARDO FERNANDES,CADU FERNANDES,25,DEM,Democratas,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000688325,25711,PAULO SERGIO MACEDO SOBRINHO,PAULINHO PARIMÁ,25,DEM,Democratas,SUPLENTE,9
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000961130,17480,LUIZ CARLOS DOS SANTOS RABELLO,LUIZ RABELLO DO ORATÓRIO,17,PSL,Partido Social Liberal,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000961142,17020,PRISCILA AMARAL COELHO SODRE BARROSO,PRISCILA AMARAL,17,PSL,Partido Social Liberal,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000961116,17556,GRECO ANDERSON BEDIN,PRF BEDIN,17,PSL,Partido Social Liberal,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000961098,17700,MAGNELSON FERREIRA DE SOUZA,DR MAGNELSON,17,PSL,Partido Social Liberal,SUPLENTE,31
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000961116,17556,GRECO ANDERSON BEDIN,PRF BEDIN,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000961143,17777,ROGERIO MARTINS PIRES DE AMORIM,ROGÉRIO AMORIM,17,PSL,Partido Social Liberal,ELEITO POR QP,61
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000961105,17040,AUGUSTO ANTONIO DOS SANTOS,GUGU QUARENTA,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,17,Vereador,190000961080,17455,HELVECIO PEREIRA DE ARAUJO,SILVESTRE POITIER,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000961090,17566,MICHEL DOS SANTOS CARMONA FERREIRA,MICHEL CARMONA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000961121,17557,BIANCA MARINHO FLEGNER,BIANCA FLEGNER,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000961133,17701,CLAUDIA CRISTINA COSTA DE ALMEIDA,CLAUDIA ALMEIDA,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000961114,17890,RICARDO MIGUEL KAFA,RICARDO KAFA,17,PSL,Partido Social Liberal,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000961107,17217,CARLOS EDUARDO DE ORNELAS SOUZA,CADU ORNELAS,17,PSL,Partido Social Liberal,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000961079,17328,WILLIAM SILVA DO NASCIMENTO,WILLIAM NASCIMENTO,17,PSL,Partido Social Liberal,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,10,Vereador,190000961092,17433,MONICA FRAGA DOS SANTOS DIB DA COSTA,MONICA FRAGA,17,PSL,Partido Social Liberal,SUPLENTE,4
